mjd,T,R,fun,success,logL,sigma_logL
55651.5,12350.862899141755,12816035496635.104,0.009100152271279752,False,36.435117639060145,0.040088729888432206
55654.62195121951,12703.725959005946,15441062362271.838,0.00783849020103299,False,36.64589985321786,0.03957208412325082
55657.74390243903,13008.318464492657,18215339780250.332,0.006825521411273896,False,36.830580228396414,0.03885195293820774
55660.865853658535,13265.987636679616,20985869228679.848,0.006045384843695056,False,36.98763330984614,0.03810867426729654
55663.98780487805,13433.653263687118,23675768780288.863,0.005470217917986498,False,37.114205750438934,0.037211871679167556
55667.10975609756,13516.807840866675,26141157464589.387,0.00507880756994622,False,37.21096721778538,0.036316749098157644
55670.23170731707,13489.797159531965,28344465105154.066,0.004852423707616545,False,37.27777924155513,0.03535168836993789
55673.35365853659,13350.987146413685,30252518577940.598,0.004778498710565342,False,37.316397616202934,0.03433613225548303
55676.4756097561,13109.062330541119,31860689809946.58,0.00485090427718996,True,37.32961789496994,0.03329313931455976
55679.59756097561,12770.532523482181,33220256252455.285,0.005071480968500951,True,37.32046301858402,0.0321928782298038
55682.71951219512,12354.156960461029,34381432334598.5,0.005441476720844737,False,37.29272142251907,0.031017920150534117
55685.84146341463,11877.583486004138,35417050082411.08,0.005961872864158177,False,37.250158170405676,0.02972084792042635
55688.96341463415,11364.181684216828,36376614846962.414,0.006671522529366718,False,37.19661826951809,0.028363337814335237
55692.08536585366,10826.596639820638,37344798231655.14,0.007576619816087008,False,37.13524909443056,0.026870823746431502
55695.20731707317,10297.503322558947,38282520984285.305,0.008698126061909991,False,37.06974985394795,0.02535168439786664
55698.32926829269,9770.190416338395,39312468602220.92,0.010054123950381369,False,37.00149377625716,0.023701108258881304
55701.45121951219,9272.536972564569,40333822007906.34,0.011657461316014184,False,36.932954081988974,0.022074348751927927
55704.57317073171,8801.196927795607,41386447089432.9,0.013533283627125439,False,36.864704276455456,0.02048321553478173
55707.69512195122,8362.97389520008,42417085287935.24,0.01564924180487495,False,36.7973456418867,0.01900338696945521
55710.81707317073,7948.749890123126,43466811754764.52,0.01846810216120403,False,36.73033193300248,0.018020198247658523
55713.939024390245,7555.5635210263135,44624384106310.664,0.019775944253109825,True,36.665032947209795,0.016455839444791287
55717.06097560976,7224.440904504236,45261880202003.2,0.022645157826004056,True,36.5995031857223,0.016266421894877727
55720.18292682927,6926.390508926449,45644630322323.26,0.025731022679164273,True,36.53362831400677,0.016663331924573914
55723.30487804878,6662.606517652845,45681602816278.83,0.02898791541651225,True,36.466880360639074,0.017626004013418215
55726.42682926829,6428.902879248627,45373561118421.78,0.032360503862935444,True,36.39897422422991,0.01904477975342911
55729.54878048781,6224.459385883408,44699692760224.29,0.035782733583918674,True,36.329836658720154,0.020776149439676164
55732.67073170732,6047.586335813575,43677276746903.54,0.039180287129437275,True,36.25966044588326,0.022674229700871934
55735.79268292683,5896.645843861807,42347888797817.5,0.04247351955711068,True,36.18890473867763,0.024610249300456483
55738.91463414634,5769.043210807501,40789550468501.945,0.04558131092941163,True,36.11833403815487,0.026486095270297376
55742.03658536585,5666.880607143936,39013067748276.96,0.048424333650776426,True,36.04861748740256,0.028187059753910393
55745.15853658537,5584.418623325119,37166980114076.43,0.05093096782731116,True,35.98104744998181,0.029684107167858787
55748.28048780488,5522.718706723254,35281497813700.375,0.05303991002194474,True,35.91652675454096,0.030908842742096574
55751.40243902439,5480.2079301772,33422813149116.023,0.05470427457779459,True,35.8560951817071,0.03183251311858971
55754.5243902439,5456.58408938212,31625358551323.254,0.055894314500048295,True,35.80057535780654,0.032429269822143385
55757.64634146341,5448.498988497119,29954979893338.86,0.056598233993379245,True,35.7508665956836,0.03272036961680396
55760.76829268293,5457.297684428036,28395557649547.9,0.05682359077016241,True,35.70723241373905,0.032690010330302124
55763.89024390244,5481.243076437672,26965010821200.023,0.05659491031556789,True,35.66993847878957,0.03236685734655211
55767.01219512195,5519.368996881404,25660846000931.64,0.05595197777886532,True,35.638920692100385,0.031780936944627254
55770.134146341465,5570.690937440836,24474259501772.27,0.05494645179282859,True,35.613876411250374,0.030969958786817305
55773.256097560974,5634.178805007055,23392963817454.543,0.053637998432088684,True,35.594314032751925,0.029977340917681384
55776.37804878049,5708.755279453189,22403566544684.867,0.052090189962088626,True,35.57962106046752,0.028849928328317252
55779.5,5793.2759160791165,21493892642913.082,0.05036652671981644,True,35.5691480355712,0.02763595552605907
